838839540 0 0 0 0 0 0 0 113 0 0 0 0 0 0 0 0 0 0 0 0
838875109 0 0 0 0 0 0 0 114 0 0 0 0 0 0 0 0 0 0 0 0
838875202 0 0 0 0 0 0 0 115 0 0 0 0 0 0 0 0 0 0 0 0
838875869 0 0 0 0 0 0 0 116 0 0 0 0 0 0 0 0 0 0 0 0
838876293 0 0 0 0 0 0 0 117 0 0 0 0 0 0 0 0 0 0 0 0
838928806 0 0 0 0 0 0 0 118 0 0 0 0 0 0 0 0 0 0 0 0
838948685 0 0 0 0 0 0 0 119 0 0 0 0 0 0 0 0 0 0 0 0
838949040 0 0 0 0 0 0 0 120 0 0 0 0 0 0 0 0 0 0 0 0
839192603 0 0 0 0 0 0 0 121 0 0 0 0 0 0 0 0 0 0 0 0
839196013 0 0 0 0 0 0 0 122 0 0 0 0 0 0 0 0 0 0 0 0
839204707 0 0 0 0 0 0 0 123 0 0 0 0 0 0 0 0 0 0 0 0
839292012 0 0 0 0 0 0 0 123 0 0 0 0 0 0 0 0 0 0 0 0
839347556 0 0 0 0 0 0 0 124 0 0 0 0 0 0 0 0 0 0 0 0
839348210 0 0 0 0 0 0 0 125 0 0 0 0 0 0 0 0 0 0 0 0
839348879 0 0 0 0 0 0 0 126 0 0 0 0 0 0 0 0 0 0 0 0
839349483 0 0 0 0 0 0 0 127 0 0 0 0 0 0 0 0 0 0 0 0
839349821 0 0 0 0 0 0 0 128 0 0 0 0 0 0 0 0 0 0 0 0
839350295 0 0 0 0 0 0 0 129 0 0 0 0 0 0 0 0 0 0 0 0
839362994 0 0 0 0 0 0 0 129 0 0 0 0 0 0 0 0 0 0 0 0
839617619 0 0 0 0 0 0 0 130 0 0 0 0 0 0 0 0 0 0 0 0
839636568 0 0 0 0 0 0 0 131 0 0 0 0 0 0 0 0 0 0 0 0
839653373 0 0 0 0 0 0 0 132 0 0 0 0 0 0 0 0 0 0 0 0
839899641 0 0 0 0 0 0 0 133 0 0 0 0 0 0 0 0 0 0 0 0
839899709 0 0 0 0 0 0 0 134 0 0 0 0 0 0 0 0 0 0 0 0
839899774 0 0 0 0 0 0 0 135 0 0 0 0 0 0 0 0 0 0 0 0
839899946 0 0 0 0 0 0 0 136 0 0 0 0 0 0 0 0 0 0 0 0
839900007 0 0 0 0 0 0 0 137 0 0 0 0 0 0 0 0 0 0 0 0
839900069 0 0 0 0 0 0 0 138 0 0 0 0 0 0 0 0 0 0 0 0
839900210 0 0 0 0 0 0 0 139 0 0 0 0 0 0 0 0 0 0 0 0
839922513 0 0 0 0 0 0 0 140 0 0 0 0 0 0 0 0 0 0 0 0
839998294 0 0 0 0 0 0 0 141 0 0 0 0 0 0 0 0 0 0 0 0
839998485 0 0 0 0 0 0 0 142 0 0 0 0 0 0 0 0 0 0 0 0
839998615 0 0 0 0 0 0 0 143 0 0 0 0 0 0 0 0 0 0 0 0
839998913 0 0 0 0 0 0 0 144 0 0 0 0 0 0 0 0 0 0 0 0
839999027 0 0 0 0 0 0 0 145 0 0 0 0 0 0 0 0 0 0 0 0
840000791 0 0 0 0 0 0 0 146 0 0 0 0 0 0 0 0 0 0 0 0
840001465 0 0 0 0 0 0 0 147 0 0 0 0 0 0 0 0 0 0 0 0
840041091 0 0 0 0 0 0 0 148 0 0 0 0 0 0 0 0 0 0 0 0
840094222 0 0 0 0 0 0 0 149 0 0 0 0 0 0 0 0 0 0 0 0
840094764 0 0 0 0 0 0 0 150 0 0 0 0 0 0 0 0 0 0 0 0
840094972 0 0 0 0 0 0 0 151 0 0 0 0 0 0 0 0 0 0 0 0
840264070 0 0 0 0 0 0 0 152 0 0 0 0 0 0 0 0 0 0 0 0
840406473 0 0 0 0 0 0 0 153 0 0 0 0 0 0 0 0 0 0 0 0
840419556 0 0 0 0 0 0 0 154 0 0 0 0 0 0 0 0 0 0 0 0
840419619 0 0 0 0 0 0 0 155 0 0 0 0 0 0 0 0 0 0 0 0
840461140 0 0 0 0 0 0 0 156 0 0 0 0 0 0 0 0 0 0 0 0
840461534 0 0 0 0 0 0 0 157 0 0 0 0 0 0 0 0 0 0 0 0
840461870 0 0 0 0 0 0 0 158 0 0 0 0 0 0 0 0 0 0 0 0
840461922 0 0 0 0 0 0 0 159 0 0 0 0 0 0 0 0 0 0 0 0
840462774 0 0 0 0 0 0 0 160 0 0 0 0 0 0 0 0 0 0 0 0
840463103 0 0 0 0 0 0 0 161 0 0 0 0 0 0 0 0 0 0 0 0
840517453 0 0 0 0 0 0 0 162 0 0 0 0 0 0 0 0 0 0 0 0
840586961 0 0 0 0 0 0 0 162 0 0 0 0 0 0 0 0 0 0 0 0
840599999 0 0 0 0 0 0 0 163 0 0 0 0 0 0 0 0 0 0 0 0
840600212 0 0 0 0 0 0 0 164 0 0 0 0 0 0 0 0 0 0 0 0
840600361 0 0 0 0 0 0 0 165 0 0 0 0 0 0 0 0 0 0 0 0
840600497 0 0 0 0 0 0 0 166 0 0 0 0 0 0 0 0 0 0 0 0
840601549 0 0 0 0 0 0 0 167 0 0 0 0 0 0 0 0 0 0 0 0
